ID_3,NAME_3,Offices,Trade,Hotels
4615502,Agios Efstratios,0.72,8.28,11
4615701,Chios,125.2,1439.8,239
4615402,Fournoi Korseon,2.08,23.92,38
4615401,Icaria,39.52,454.48,167
4615501,Lemnos,64.56,742.44,226
4615301,Lesbos,293.76,3378.24,1003
4615702,Oinousses,1.52,17.48,1
4615703,Psara,2,23,6
4615601,Samos,122.8,1412.2,692
4626102,Agathonisi,1.36,15.64,1
4626701,Amorgos,15.04,172.96,175
4626002,Anafi,2.8,32.2,43
4625901,Andros,27.04,310.96,148
4626802,Antiparos,12.48,143.52,25
4626103,Astypalaia,6.96,80.04,122
4626905,Chalki,3.04,34.96,12
4626005,Folegandros,8.8,101.2,69
4626003,Ios,14.8,170.2,257
4626101,Kalymnos,78,897,125
4626201,Karpathos,29.36,337.64,336
4626202,Kasos,7.52,86.48,20
4626301,Kea,16.24,186.76,39
4626502,Kimolos,3.92,45.08,15
4626401,Kos,140.08,1610.92,1265
4626302,Kythnos,12.56,144.44,93
4626104,Leipsoi,4.16,47.84,29
4626105,Leros,37.68,433.32,96
4626501,Milos,20.72,238.28,298
4626601,Mykonos,72,828,896
4626702,Naxos and Lesser Cyclades,93.92,1080.08,926
4626402,Nisyros,7.68,88.32,27
4626801,Paros,68.4,786.6,602
4626106,Patmos,18.32,210.68,181
4626901,Rhodes,367.6,4227.4,2472
4626001,Santorini,122.4,1407.6,1283
4626503,Serifos,9.44,108.56,85
4626504,Sifnos,20,230,324
4626004,Sikinos,2.32,26.68,46
4626903,Symi,9.84,113.16,37
4625801,Syros-Ermoupoli,69.6,800.4,350
4626904,Tilos,6.32,72.68,103
4627001,Tinos,28,322,223
1129901,Athos,0.48,5.52,2
3514901,Acharnes,141.52,1627.48,9
3515204,Aegina,49.52,569.48,224
3514602,Agia Paraskevi,29.92,344.08,3
3514702,Agia Varvara,14.32,164.68,1
3514703,Agioi Anargyroi-Kamatero,49.92,574.08,1
3514802,Agios Dimitrios,54.16,622.84,1
3514704,Aigaleo,62.16,714.84,0
3514803,Alimos,29.44,338.56,11
3515203,Angistri,3.44,39.56,111
3515002,Aspropyrgos,66.24,761.76,2
3514501,Athens,605.28,6960.72,278
3514707,Chaidari,35.68,410.32,15
3514612,Chalandri,76.4,878.6,5
3515205,Cythera,18.96,218.04,135
3514504,Dafni-Ymittos,32.64,375.36,0
3514903,Dionysos,38.48,442.52,5
3515001,Elefsina,49.2,565.8,2
3514805,Elliniko-Argyroupoli,41.68,479.32,2
3514508,Filadelfeia-Chalkidona,32.32,371.68,2
3514611,Filothei-Psychiko,19.6,225.4,0
3515005,Fyli,69.2,795.8,1
3514503,Galatsi,15.44,177.56,0
3514804,Glyfada,54.4,625.6,28
3515202,Hydra,12.08,138.92,34
3514705,Ilio,66.16,760.84,1
3514506,Ilioupoli,37.28,428.72,0
3514604,Irakleio,30.24,347.76,1
3514507,Kaisariani,9.6,110.4,1
3514801,Kallithea,53.28,612.72,5
3515102,Keratsini-Drapetsona,78.72,905.28,0
3514605,Kifisia,77.76,894.24,13
3515103,Korydallos,40,460,1
3514904,Kropia,69.76,802.24,3
3514905,Lavreotiki,44,506,73
3514606,Lykovrysi-Pefki,19.76,227.24,1
3515003,Mandra-Eidyllia,33.04,379.96,14
3514906,Marathon,56,644,69
3514907,Markopoulo Mesogaias,32.24,370.76,8
3514601,Marousi,78,897,6
3515004,Megara,62.72,721.28,45
3514607,Metamorfosi,47.76,549.24,3
3514806,Moschato-Tavros,43.04,494.96,8
3514608,Nea Ionia,94.88,1091.12,0
3514807,Nea Smyrni,16.48,189.52,2
3515104,Nikaia-Agios Ioannis Rentis,98.88,1137.12,6
3514913,Oropos,61.84,711.16,37
3514908,Paiania,41.92,482.08,1
3514808,Palaio Faliro,21.6,248.4,7
3514909,Pallini,71.36,820.64,0
3514609,Papagou-Cholargos,13.52,155.48,0
3514610,Penteli,22,253,2
3515105,Perama,28.4,326.6,1
3514701,Peristeri,177.2,2037.8,1
3514706,Petroupoli,19.52,224.48,0
3515101,Piraeus,202.8,2332.2,46
3515206,Poros,12.16,139.84,135
3514910,Rafina-Pikermi,15.84,182.16,7
3515201,Salamis Island,58.96,678.04,6
3514911,Saronikos,58.56,673.44,9
3514912,Spata-Artemida,54.56,627.44,8
3515207,Spetses,14.88,171.12,81
3515208,Troizinia-Methana,12.8,147.2,111
3514902,Vari-Voula-Vouliagmeni,35.52,408.48,28
3514603,Vrilissia,15.44,177.56,0
3514502,Vyronas,18.4,211.6,8
3514505,Zografou,6.72,77.28,1
4717201,Agios Nikolaos,88.64,1019.36,323
4717302,Agios Vasileios,22.16,254.84,352
4717303,Amari,9.36,107.64,13
4717304,Anogeia,5.28,60.72,14
4717402,Apokoronas,31.52,362.48,239
4717102,Archanes-Asterousia,42.88,493.12,15
4717401,Chania,170,1955,980
4717108,Chersonisos,156,1794,1579
4717107,Faistos,93.12,1070.88,239
4717403,Gavdos,1.52,17.48,0
4717104,Gortyna,32.24,370.76,32
4717101,Heraklion,256.64,2951.36,49
4717202,Ierapetra,77.28,888.72,273
4717404,Kantanos-Selino,14.56,167.44,130
4717405,Kissamos,28.48,327.52,122
4717105,Malevizi,58.32,670.68,265
4717106,Minoa Pediada,60.48,695.52,29
4717305,Mylopotamos,32.88,378.12,350
4717203,Oropedio Lasithiou,8.24,94.76,8
4717406,Platanias,43.68,502.32,409
4717301,Rethymno,96.96,1115.04,417
4717407,Sfakia,9.36,107.64,175
4717204,Sitia,39.68,456.32,152
4717103,Viannos,10.08,115.92,37
1221901,Arta,62.64,720.36,44
1221903,Central Tzoumerka,12.72,146.28,47
1221803,Dodoni,17.2,197.8,7
1222003,Filiates,17.44,200.56,8
1221902,Georgios Karaiskakis,7.76,89.24,39
1222001,Igoumenitsa,48,552,279
1221801,Ioannina,149.92,1724.08,105
1221806,Konitsa,18.72,215.28,69
1221807,Metsovo,12.32,141.68,30
1221904,Nikolaos Skoufas,20.48,235.52,2
1221802,North Tzoumerka,10.88,125.12,16
1222103,Parga,46.72,537.28,518
1221808,Pogoni,21.76,250.24,13
1222101,Preveza,89.36,1027.64,196
1222002,Souli,22.4,257.6,19
1221804,Zagori,14.24,163.76,208
1222102,Ziros,31.6,363.4,4
1221805,Zitsa,37.52,431.48,12
1211702,Amyntaio,46.96,540.04,33
1211502,Deskati,20.88,240.12,3
1211403,Eordaia,54.8,630.2,19
1211701,Florina,57.44,660.56,20
1211501,Grevena,37.12,426.88,129
1211601,Kastoria,49.04,563.96,75
1211401,Kozani,93.92,1080.08,12
1211602,Nestorio,5.92,68.08,24
1211603,Orestida,16.24,186.76,11
1211703,Prespes,8.32,95.68,37
1211404,Servia-Velventos,26.72,307.28,16
1211402,Voio,41.12,472.88,18
1120802,Alexandria,68.4,786.6,0
1121002,Almopia,73.68,847.32,160
1120702,Ampelokipoi-Menemeni,26.32,302.68,3
1121202,Amphipolis,23.6,271.4,14
1121302,Aristotelis,36.08,414.92,214
1120713,Chalkidona,44.24,508.76,6
1120704,Delta,73.28,842.72,10
1121102,Dio-Olympos,61.36,705.64,855
1121001,Edessa,50.24,577.76,122
1121204,Emmanouil Pappas,21.92,252.08,2
1121205,Irakleia,44.56,512.44,8
1120707,Kalamaria,22.64,260.36,1
1121303,Kassandra,81.84,941.16,432
1121101,Katerini,110.24,1267.76,728
1120901,Kilkis,83.36,958.64,28
1120708,Kordelio-Evosmos,35.28,405.72,0
1120709,Langadas,85.12,978.88,14
1120803,Naousa,34.48,396.52,47
1121304,Nea Propontida,88.8,1021.2,101
1121206,Nea Zichni,18.32,210.68,2
1120710,Neapoli-Sykies,17.76,204.24,0
1120714,Oraiokastro,36.88,424.12,7
1120902,Paionia,67.6,777.4,14
1120711,Pavlos Melas,47.36,544.64,2
1121003,Pella,125.68,1445.32,6
1121301,Polygyros,40.16,461.84,179
1121103,Pydna-Kolindros,27.12,311.88,38
1120712,Pylaia-Chortiatis,53.04,609.96,14
1121201,Serres,91.04,1046.96,22
1121207,Sintiki,35.2,404.8,28
1121305,Sithonia,41.36,475.64,256
1121004,Skydra,53.6,616.4,2
1120705,Thermaikos,51.04,586.96,48
1120706,Thermi,71.28,819.72,19
1120701,Thessaloniki,138.48,1592.52,59
1120801,Veria,94.4,1085.6,33
1121203,Visaltia,38.72,445.28,4
1120703,Volvi,45.6,524.4,341
1110602,Abdera,32.72,376.28,11
1110301,Alexandroupoli,80.08,920.92,60
1110102,Arriana,38.32,440.68,0
1110302,Didymoteicho,54.08,621.92,5
1110202,Doxato,35.52,408.48,3
1110201,Drama,70.64,812.36,19
1110103,Iasmos,22.4,257.6,1
1110203,Kato Nevrokopi,12.48,143.52,13
1110501,Kavala,83.84,964.16,64
1110101,Komotini,101.68,1169.32,28
1110104,Maroneia-Sapes,33.28,382.72,7
1110603,Myki,9.04,103.96,15
1110502,Nestos,63.12,725.88,44
1110303,Orestiada,70.88,815.12,17
1110503,Pangaio,99.12,1139.88,71
1110204,Paranesti,10.32,118.68,3
1110205,Prosotsani,27.04,310.96,14
1110304,Samothrace,11.04,126.96,93
1110305,Soufli,44.48,511.52,25
1110401,Thasos,54.08,621.92,1038
1110604,Topeiros,22.72,261.28,3
1110601,Xanthi,86,989,38
2413501,Cephalonia,120.4,1384.6,1766
2413201,Corfu,263.92,3035.08,1331
2413401,Ithaca,15.12,173.88,171
2413601,Lefkada,51.04,586.96,725
2413602,Meganisi,3.36,38.64,12
2413202,Paxi,18.88,217.12,9
2413301,Zakynthos,207.68,2388.32,1379
2434102,Argos-Mykines,83.28,957.72,26
2434201,Corinth,94.4,1085.6,110
2434302,East Mani,38.48,442.52,364
2434303,Elafonisos,3.52,40.48,72
2434103,Epidaurus,20.56,236.44,35
2434104,Ermionida,45.44,522.56,114
2434304,Evrotas,23.04,264.96,16
2434003,Gortynia,28.96,333.04,103
2434401,Kalamata,101.28,1164.72,83
2434203,Loutraki-Agioi Theodoroi,38,437,110
2434004,Megalopolis,27.36,314.64,29
2434403,Messini,46.8,538.2,125
2434305,Monemvasia,49.2,565.8,302
2434101,Nafplio,54.48,626.52,297
2434204,Nemea,12.48,143.52,3
2434002,North Kynouria,29.68,341.32,62
2434404,Oichalia,26.24,301.76,2
2434405,Pylos-Nestor,53.76,618.24,316
2434206,Sikyona,45.04,517.96,41
2434005,South Kynouria,22.08,253.92,108
2434301,Sparti,80.56,926.44,58
2434406,Trifylia,61.52,707.48,66
2434001,Tripoli,93.84,1079.16,78
2434202,Velo-Vocha,24.64,283.36,43
2434402,West Mani,19.6,225.4,213
2434205,Xylokastro-Evrostina,26.64,306.36,193
2423803,Agrinio,94.4,1085.6,29
2423702,Aigialeia,96.48,1109.52,247
2423802,Aktio-Vonitsa,24.08,276.92,50
2423804,Amfilochia,32.08,368.92,18
2423903,Andravida-Kyllini,47.04,540.96,84
2423904,Andritsaina-Krestena,22.64,260.36,14
2423704,Erymanthos,12.96,149.04,5
2423902,Ilida,37.28,428.72,5
2423705,Kalavryta,21.36,245.64,105
2423801,Missolonghi,60.24,692.76,14
2423806,Nafpaktia,35.52,408.48,75
2423905,Olympia,20.24,232.76,41
2423701,Patras,239.6,2755.4,41
2423907,Pineios,44.16,507.84,131
2423901,Pyrgos,93.84,1079.16,113
2423805,Thermo,10.64,122.36,8
2423703,West Achaea,33.28,382.72,157
2423807,Xiromero,16,184,24
2423906,Zacharo,22.24,255.76,74
2323002,Agrafa,13.2,151.8,45
2322802,Aliartos,17.92,206.08,2
2322702,Amfikleia-Elateia,17.2,197.8,9
2322901,Chalcis,165.12,1898.88,48
2323101,Delphi,76.32,877.68,197
2322902,Dirfys-Messapia,31.6,363.4,60
2322803,Distomo-Arachova-Antikyra,30.88,355.12,70
2322703,Domokos,27.6,317.4,9
2323102,Dorida,27.68,318.32,99
2322903,Eretria,30.88,355.12,278
2322904,Istiaia-Aidipsos,66.32,762.68,605
2323001,Karpenisi,31.04,356.96,170
2322905,Karystos,38.8,446.2,63
2322906,Kymi-Aliveri,77.68,893.32,49
2322701,Lamia,81.28,934.72,95
2322801,Livadeia,70.56,811.44,17
2322704,Lokroi,38.72,445.28,106
2322705,Makrakomi,18.24,209.76,25
2322907,Mantoudi-Limni-Agia Anna,37.68,433.32,133
2322706,Molos-Agios Konstantinos,27.36,314.64,90
2322805,Orchomenus,24,276,0
2322908,Skyros,15.12,173.88,114
2322707,Stylida,22.64,260.36,33
2322806,Tanagra,45.6,524.4,2
2322804,Thebes,77.52,891.48,12
2312202,Agia,23.68,272.32,227
2312402,Almyros,39.92,459.08,77
2312502,Alonnisos,15.2,174.8,164
2312302,Argithea,4.96,57.04,17
2312203,Elassona,49.76,572.24,23
2312604,Farkadona,40.08,460.92,0
2312207,Farsala,33.76,388.24,1
2312602,Kalambaka,56.56,650.44,75
2312301,Karditsa,95.6,1099.4,19
2312204,Kileler,36.64,421.36,0
2312303,Lake Plastiras,8.24,94.76,94
2312201,Larissa,146.64,1686.36,39
2312304,Mouzaki,31.6,363.4,9
2312305,Palamas,40.16,461.84,0
2312603,Pyli,37.92,436.08,79
2312405,Rigas Feraios,23.28,267.72,5
2312501,Skiathos,40.96,471.04,890
2312503,Skopelos,27.84,320.16,501
2312306,Sofades,41.68,479.32,24
2312404,South Pelion,31.92,367.08,444
2312205,Tempi,26.48,304.52,48
2312601,Trikala,138.08,1587.92,2
2312206,Tyrnavos,30.24,347.76,0
2312401,Volos,192.64,2215.36,194
2312403,Zagora-Mouresi,17.84,205.16,301